Unbound : how inequality constricts our economy and what we can do about it , Heather Boushey.,,2019,Wealth--United States; Income distribution--United States; Competition--United States; Competition; Economic history; Income distribution; Wealth; United States--Economic conditions--2009-; United States; Since 2009
Legitimacy : the right to govern in a wanton world , Arthur Isak Applbaum.,,2019,Legitimacy of governments.; Government accountability.; Political leadership.; Political ethics.; Despotism.; Despotism; Government accountability; Legitimacy of governments; Political ethics; Political leadership
confounding island : Jamaica and the postcolonial predicament , Orlando Patterson.,,2019,Postcolonialism--Jamaica.; Nationalism and sports--Jamaica.; Reggae music--Jamaica; Urban poor--Jamaica.; Jamaica--Social conditions; Jamaica--Economic conditions
Exposed : why our health insurance is incomplete and what can be done about it , Christopher T. Robertson.,,2019,"Health insurance--United States; Medical care, Cost of--United States; Health care reform--United States; Health care reform; Health insurance.; Medical care, Cost of; United States"
"Working : researching, interviewing, writing ", Robert A. Caro.,First edition.,2019,"Caro, Robert A.; Journalists--United States--Biography.; Authors, American--20th century--Biography.; LANGUAGE ARTS & DISCIPLINES / Journalism.; LANGUAGE ARTS & DISCIPLINES / Composition & Creative Writing.; Authors, American.; Authorship.; Journalists.; United States; 1900-1999; Autobiographies.; Biography."
"guarded gate : bigotry, eugenics, and the law that kept two generations of Jews, Italians, and other European immigrants out of America ", Daniel Okrent.,First Scribner hardcover edition.,2019,"Eugenics--Law and legislation--History.--United States; Sterilization (Birth control)--Law and legislation--History.--United States; Emigration and immigration law--United States--History.; Discrimination in medical care--Law and legislation--History.--United States; Human reproduction--Law and legislation--History.--United States; Eugenics--legislation & jurisprudence; Eugenics--history; Emigration and Immigration--legislation & jurisprudence; Emigration and Immigration--history; Sterilization, Reproductive--legislation & jurisprudence; History, 20th Century; POLITICAL SCIENCE--Public Policy--Immigration.; SOCIAL SCIENCE--Emigration & Immigration.; SOCIAL SCIENCE--Ethnic Studies--General.; Discrimination in medical care--Law and legislation.; Emigration and immigration law; Eugenics--Law and legislation.; Human reproduction--Law and legislation.; Sterilization (Birth control)--Law and legislation.; United States--Emigration and immigration--History; United States; United States.--Immigration Act of 1924; History.; NonFiction."
Someone who will love you in all your damaged glory : stories , Raphael Bob-Waksberg.,First edition.,2019,FICTION / Short Stories (single author).; FICTION / Literary.; FICTION / Science Fiction / General.; Short stories
On earth we're briefly gorgeous : a novel , Ocean Vuong.,,2019,Vietnamese Americans--Fiction; Mothers and sons--Fiction; Discrimination--Fiction.; FICTION / Literary.; FICTION / Cultural Heritage.; FICTION / Coming of Age.; Epistolary fiction
Orange world : and other stories , Karen Russell.,First edition.,2019,"Short stories, American--21st century.; Short stories, American.; FICTION / Literary.; 2000-2099; Short stories"
Exhalation , Ted Chiang.,First edition.,2019,"Short stories, American.; FICTION / Short Stories (single author).; FICTION / Literary.; FICTION / Science Fiction / General.; Short stories, American; Science fiction.; Short stories."
Disappearing Earth , Julia Phillips.,First edition.,2019,Missing persons--Investigation--Russia--Fiction.; Sisters--Fiction; Communities--Russia--Fiction.; Interpersonal relations--Fiction; FICTION / Women.; FICTION / Thrillers / Psychological.; FICTION / Literary.; Missing persons; Kamchatka Peninsula (Russia)--Ethnic relations--Fiction.; Kamchatka Peninsula (Russia)--Social conditions--Fiction.; Russia (Federation)--Kamchatka Peninsula; Fiction; Suspense fiction; Thrillers (Fiction)
No visible bruises : what we don't know about domestic violence can kill us , Rachel Louise Snyder.,,2019,Family violence--United States; Victims of family violence--United States; Family violence; Victims of family violence; FAMILY & RELATIONSHIPS / Abuse / Domestic Partner Abuse.; SOCIAL SCIENCE / Women's Studies.; POLITICAL SCIENCE / Public Policy / Social Policy.; United States
Urban grids : handbook for regular city design ," Joan Busquets, Dingliang Yang, Michael Keller.",First edition.,2019,City planning; Grid plans (City planning)
Range : why generalists triumph in a specialized world , David Epstein.,,2019,Ability.; Expertise.
Letters to a new minister of education , Fernando M. Reimers ; with contributions from: Sergio Cardenas [and sixteen others].,,2019,Education and globalization.; Democracy and education.; Educational change; Educational innovations.; Globalization.; Education--Aims and objectives.
City of girls , Elizabeth Gilbert.,,2019,"Young women--Fiction; Children of the rich--Fiction; Nineteen forties--Fiction.; Theaters--Fiction.; Entertainers--Fiction; Manhattan (New York, N.Y.)--Fiction; Reminiscing in old age--Fiction; FICTION / Literary.; FICTION / Women.; FICTION / Historical / General.; Romance fiction; Love stories; Historical fiction"
apology , Eve Ensler.,,2019,"Authors, American--Family relationships.; Fathers and daughters.; Abusive men--Psychology.; Sexually abused girls--Psychology.; Apologies.; Mental healing.; Abusive men--Psychology; Apologies; Authors, American--Family relationships; Dysfunctional families.; Fathers and daughters; Mental healing"
Full surrogacy now : feminism against family , Sophie Lewis.,,2019,Surrogate motherhood.; Feminism.
Modern condensed matter physics ," Steven M. Girvin, Kun Yang.",,2019,Atomic structure; Condensed matter; Electronic structure; Festkörperphysik; Kondensierte Materie
capital , Robert Menasse ; translated from the German by Jamie Bulloch.,First American edition.,2019,European Union--Fiction.; Brussels (Belgium)--Fiction; Novels
Don't read poetry : a book about how to read poems , Stephanie Burt.,First edition.,2019,"American poetry--History and criticism; English poetry--History and criticism; American poetry; English poetry; Poetry--Explication; Literary criticism.; Criticism, interpretation, etc.; Literary criticism"
One good deed , David Baldacci.,First edition.,2019,"Veterans--Fiction.; Murder--Fiction.; FICTION / Thrillers / Suspense.; FICTION / Action & Adventure.; FICTION / Historical / General.; Ex-convicts; Murder; Veterans; Ex-convicts--Fiction.; Criminal procedure--Fiction.; World War, 1939-1945--Fiction.; Homicide--Fiction.; United States--History--1945---Fiction.; Fiction; Suspense fiction; Action and adventure fiction; Detective and mystery fiction; Thrillers (Fiction); Historical fiction"
Three women , Lisa Taddeo.,First Avid Reader Press hardcover edition.,2019,Man-woman relationships--Case studies; Women--Sexual behavior--Case studies.; Marital conflict--Case studies.; Adultery--Case studies.; Child sexual abuse by teachers--Case studies.; Voyeurism--Case studies.; PSYCHOLOGY / Human Sexuality.; Man-woman relationships; Women--Sexual behavior; Case studies
"Democracy may not exist, but we'll miss it when it's gone ", Astra Taylor.,First edition.,2019,Democracy--Philosophy; POLITICAL SCIENCE / Political Ideologies / Democracy.
world is always coming to an end : pulling together and apart in a Chicago neighborhood , Carlo Rotella.,,2019,"Neighborhoods--Illinois--Chicago.; City and town life--Illinois--Chicago.; South Shore (Chicago, Ill.); Rotella, Carlo,--1964-; City and town life; Neighborhoods.; Illinois--Chicago; Illinois--Chicago--South Shore"
Why cities lose : the deep roots of the urban-rural political divide , Jonathan Rodden.,First edition.,2019,Electoral geography--United States.; Cities and towns--Political aspects--United States.; Voting research--United States.; Right and left (Political science)--United States.; Representative government and representation--United States; POLITICAL SCIENCE--Government--General.; Cities and towns--Political aspects; Electoral geography; Representative government and representation; Right and left (Political science); Voting research; United States; United States.; Democratic Party (U.S.)
"Empire of democracy : the remaking of the West since the Cold War, 1971-2017 ", Simon Reid-Henry.,First Simon & Schuster hardcover edition.,2019,Democracy--Western countries--History--20th century.; Democracy--Western countries--History--21st century.; Liberalism--Western countries--History--20th century.; Liberalism--Western countries--History--21st century.; Cold War--Political aspects--History.--Western countries; Western countries--Politics and government--20th century.; Western countries--Politics and government--21st century.
"Girl, woman, other ", Bernardine Evaristo.,,2019,"Women, Black--England--Fiction.; England--Social life and customs--Fiction; Domestic fiction; Short stories"
On the clock : what low-wage work did to me and how it drives America insane , Emily Guendelsberger.,First edition.,2019,"Working class--United States; Unskilled labor--United States; Minimum wage--United States; SOCIAL SCIENCE / Social Classes & Economic Disparity.; SOCIAL SCIENCE / Poverty & Homelessness.; POLITICAL SCIENCE / Labor & Industrial Relations.; Guendelsberger, Emily"
Ghost work : how to stop Silicon Valley from building a new global underclass , Mary L. Gray and Siddharth Suri.,,2019,Artificial intelligence--Economic aspects.; Artificial intelligence--Economic aspects; BUSINESS & ECONOMICS / Labor.; SOCIAL SCIENCE / Human Services.; BUSINESS & ECONOMICS / Industries / Media & Communications.; BUSINESS & ECONOMICS / Industries / Computers & Information Technology.; Automation--Economic aspects; Labor supply--Effect of automation on; Technological unemployment
code : Silicon Valley and the remaking of America , Margaret O'Mara.,,2019,"Santa Clara Valley (Santa Clara County, Calif.)--Economic conditions.; Santa Clara Valley (Santa Clara County, Calif.); California--Santa Clara Valley (Santa Clara County); Business enterprises--California--Santa Clara Valley (Santa Clara County); Business enterprises; Economic history; BUSINESS & ECONOMICS / Economic History.; BUSINESS & ECONOMICS / Industries / Computers & Information Technology."
Because internet : understanding the new rules of language , Gretchen McCulloch.,,2019,SOCIAL SCIENCE / Popular Culture.; BUSINESS & ECONOMICS / Business Communication / General.; LANGUAGE ARTS & DISCIPLINES / Linguistics / General.; Language and the Internet
This is how you lose the time war , Amal El-Mohtar and Max Gladstone.,First Saga Press paperback edition.,2019,Time travel--Fiction; Time travel; Fiction; Time-travel fiction; Science fiction; Novels
High crimes and misdemeanors : a history of impeachment for the age of Trump , Frank O. Bowman III.,,2019,"Impeachments--United States--History.; Presidents--United States--Discipline.; Impeachments--Great Britain--History.; Impeachments; Presidents--Discipline; Great Britain; United States; Johnson, Andrew,--1808-1875--Impeachment.; Nixon, Richard M.--(Richard Milhous),--1913-1994--Impeachment.; Clinton, Bill,--1946---Impeachment.; Trump, Donald,--1946---Impeachment.; Clinton, Bill,--1946-; Johnson, Andrew,--1808-1875; Nixon, Richard M.--(Richard Milhous),--1913-1994; Trump, Donald,--1946-; History"
